Restaurant ID,Restaurant Name,City,Address,Locality,Longitude,Latitude,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Price range,Aggregate rating,Rating color,Rating text,Votes,cleaned_restaurant_name,cleaned_cuisines,cleaned_city,cleaned_locality
5701978,Pizza Di Rocco,Abu Dhabi,"Near Corner of Salam and Al Falah Street (9th Street), Salam Street, Al Dhafrah, Abu Dhabi",Al Dhafrah,54.38193094,24.48557932,"Italian, Pizza",150,Emirati Diram(AED),Yes,Yes,No,3,4.4,Green,Very Good,471.0,pizza di rocco,italian pizza,abu dhabi,al dhafrah
5701729,Sofra Istanbul,Abu Dhabi,"Next to ADNOC Petrol Station, Muroor Road, Al Dhafrah, Abu Dhabi",Al Dhafrah,54.37127855,24.47756501,"Turkish, Arabian, Middle Eastern",70,Emirati Diram(AED),No,No,No,2,4.3,Green,Very Good,224.0,sofra istanbul,turkish arabian middle eastern,abu dhabi,al dhafrah
5704168,Salt,Abu Dhabi,"Inside Mushrif Park, Al Mushrif, Abu Dhabi",Al Mushrif,54.38080709,24.4543119,"Fast Food, Burger",100,Emirati Diram(AED),No,No,No,3,4.2,Green,Very Good,228.0,salt,fast food burger,abu dhabi,al mushrif
18277098,Genghis Grill,Abu Dhabi,"Level 2, Al Wahda Mall New Extension, Al Wahda, Abu Dhabi","Al Wahda Mall, Al Wahda",54.37500816,24.47083582,Asian,180,Emirati Diram(AED),No,No,No,4,4.6,Dark Green,Excellent,81.0,genghis grill,asian,abu dhabi,al wahda mall al wahda
5701446,Olive Garden,Abu Dhabi,"Level 3, Al Wahda Mall Extension, Al Wahda, Abu Dhabi","Al Wahda Mall, Al Wahda",54.37332205,24.46936983,"Italian, Pizza",230,Emirati Diram(AED),No,No,No,4,4.1,Green,Very Good,422.0,olive garden,italian pizza,abu dhabi,al wahda mall al wahda
5700052,Cho Gao - Crowne Plaza Abu Dhabi,Abu Dhabi,"Crowne Plaza Abu Dhabi, Sheikh Hamdan Bin Mohammed Street, Al Markaziya, Abu Dhabi","Crowne Plaza Abu Dhabi, Al Markaziya",54.365694,24.491235,"Thai, Japanese, Chinese, Indonesian, Vietnamese",350,Emirati Diram(AED),Yes,Yes,No,4,4.4,Green,Very Good,246.0,cho gao crowne plaza abu dhabi,thai japanese chinese indonesian vietnamese,abu dhabi,crowne plaza abu dhabi al markaziya
5702418,Gazebo,Abu Dhabi,"Ground Level, Next to E-Max, Dalma Mall, Mussafah Sanaiya, Abu Dhabi","Dalma Mall, Mussafah Sanaiya",54.52412188,24.33421694,"Indian, North Indian, Mughlai, Biryani",120,Emirati Diram(AED),Yes,Yes,No,3,4.0,Green,Very Good,355.0,gazebo,indian north indian mughlai biryani,abu dhabi,dalma mall mussafah sanaiya
5700386,Sangeetha Vegetarian Restaurant,Abu Dhabi,"Opposite Cristal Hotel, Behind KM Trading, Electra Street, Madinat Zayed, Abu Dhabi",Madinat Zayed,54.36377607,24.48525254,"Indian, South Indian",60,Emirati Diram(AED),No,Yes,No,2,3.6,Yellow,Good,268.0,sangeetha vegetarian restaurant,indian south indian,abu dhabi,madinat zayed
5704202,Hot Palayok,Abu Dhabi,"Food Court, Level 2, Madinat Zayed Shopping Centre, Madinat Zayed, Abu Dhabi","Madinat Zayed Shopping Centre, Madinat Zayed ",54.36615754,24.48277094,"Filipino, Japanese, Asian",100,Emirati Diram(AED),No,Yes,No,3,4.5,Dark Green,Excellent,162.0,hot palayok,filipino japanese asian,abu dhabi,madinat zayed shopping centre madinat zayed
5701052,Applebee's,Abu Dhabi,"Level 3, Mushrif Mall, Al Mushrif, Abu Dhabi","Mushrif Mall, Al Mushrif",54.41314146,24.43409939,"American, Mexican, Seafood",250,Emirati Diram(AED),No,Yes,No,4,4.0,Green,Very Good,205.0,applebees,american mexican seafood,abu dhabi,mushrif mall al mushrif
5704118,Tikka Tonight,Abu Dhabi,"Behind RAK Bank, Sanaiya ME11, Mussafah Sanaiya, Abu Dhabi",Mussafah Sanaiya,54.51003961,24.36312973,"Pakistani, Afghani, Indian, Hyderabadi",50,Emirati Diram(AED),No,Yes,No,2,4.0,Green,Very Good,277.0,tikka tonight,pakistani afghani indian hyderabadi,abu dhabi,mussafah sanaiya
5701548,Bait El Khetyar,Abu Dhabi,"Al Najda Street, Najda, Abu Dhabi",Najda,54.37143378,24.48841145,"Lebanese, Arabian, Middle Eastern",70,Emirati Diram(AED),No,Yes,No,2,4.0,Green,Very Good,380.0,bait el khetyar,lebanese arabian middle eastern,abu dhabi,najda
18235425,Indian By Nature,Abu Dhabi,"Shop 2-3, Tolico Building, Behind Lebanese Roastery, Near National Hospital, Najda, Abu Dhabi",Najda,54.37324997,24.48959102,Indian,80,Emirati Diram(AED),Yes,Yes,No,3,4.3,Green,Very Good,180.0,indian nature,indian,abu dhabi,najda
5702615,Via Delhi,Abu Dhabi,"Near First Flight Couriers, Behind ADNOC Head Office, Salam Street, Najda Area, Najda, Abu Dhabi",Najda,54.37422059,24.49089202,"Indian, North Indian, Chinese",100,Emirati Diram(AED),No,Yes,No,3,4.0,Green,Very Good,525.0,via delhi,indian north indian chinese,abu dhabi,najda
5703500,Punjab Grill,Abu Dhabi,"Venetian Village, Ritz Carlton Abu Dhabi, Grand Canal, Al Maqtaa, Abu Dhabi","Venetian Village, Al Maqtaa",54.4872137,24.4106148,"Indian, North Indian",330,Emirati Diram(AED),Yes,No,No,4,4.9,Dark Green,Excellent,216.0,punjab grill,indian north indian,abu dhabi,venetian village al maqtaa
18253896,Tamba,Abu Dhabi,"6th Floor, World Trade Centre Mall, Al Markaziya, Abu Dhabi","World Trade Center Mall, Al Markaziya",54.358147,24.488161,Indian,500,Emirati Diram(AED),Yes,No,No,4,4.7,Dark Green,Excellent,201.0,tamba,indian,abu dhabi,world trade center mall al markaziya
5701917,P.F. Chang's,Abu Dhabi,"Level 1, World Trade Center Mall, Central Market, Al Markaziya, Abu Dhabi","World Trade Center Mall, Al Markaziya",54.35782894,24.48761082,Chinese,250,Emirati Diram(AED),No,No,No,4,4.2,Green,Very Good,435.0,pf chang,chinese,abu dhabi,world trade center mall al markaziya
5702574,The Cheesecake Factory,Abu Dhabi,"Level 1, Yas Mall, Yas Leisure Dr, Yas Island, Abu Dhabi","Yas Mall, Yas Island",54.60685361,24.49053138,"American, Desserts",200,Emirati Diram(AED),No,No,No,4,4.6,Dark Green,Excellent,586.0,cheesecake factory,american dessert,abu dhabi,yas mall yas island
202321,The Farm,Dubai,"Al Barari Villas, Opposite Falcon City, Al Barari, Dubai",Al Barari,55.310519,25.095044,"Mediterranean, Italian, Thai, European",280,Emirati Diram(AED),Yes,No,No,3,3.9,Yellow,Good,927.0,farm,mediterranean italian thai european,dubai,al barari
206488,Maharaja Bhog,Dubai,"Ground Level, Hamsah Mall, Next to Ansar Gallery, Al Karama, Dubai",Al Karama,55.30919038,25.25124063,"Indian, Rajasthani",90,Emirati Diram(AED),Yes,Yes,No,2,4.1,Green,Very Good,1448.0,maharaja bhog,indian rajasthani,dubai,al karama
209654,Rasoi Ghar,Dubai,"Zainal Mohebi Plaza, Sheikh Khalifa Bin Zayed Road, Opposite Centrepoint, Al Karama, Dubai",Al Karama,55.3019169,25.25007862,Indian,90,Emirati Diram(AED),Yes,Yes,No,2,4.3,Green,Very Good,1281.0,rasoi ghar,indian,dubai,al karama
18340881,Barbeque Nation,Dubai,"G1, Villa, Near HQ Fitness, Near Lulu Mall, Barsha 2, Dubai",Barsha 2,55.215341,25.11338,"Indian, North Indian",150,Emirati Diram(AED),Yes,No,No,3,4.5,Dark Green,Excellent,307.0,barbeque nation,indian north indian,dubai,barsha
18233284,Farzi Cafe,Dubai,"CITY WALK, Al Safa & Al Wasl Road Intersection, Al Safa, Dubai","CITY WALK, Al Safa",55.26191946,25.2080323,"International, Indian",200,Emirati Diram(AED),Yes,No,No,3,4.5,Dark Green,Excellent,909.0,farzi cafe,international indian,dubai,city walk al safa
18269368,AB's Absolute Barbecues,Dubai,"Mezzanaine Floor, Centurion Star Tower, Deira City Centre Area, Dubai",Deira City Centre Area,55.32874,25.254105,"Continental, Indian",160,Emirati Diram(AED),Yes,No,No,3,4.9,Dark Green,Excellent,641.0,ab absolute barbecue,continental indian,dubai,deira city centre area
18254160,Carnival By Tresind,Dubai,"Podium Level, Burj Daman, DIFC, Dubai",DIFC,55.281966,25.211183,Indian,500,Emirati Diram(AED),Yes,No,No,4,4.9,Dark Green,Excellent,322.0,carnival tresind,indian,dubai,difc
208939,AB's Absolute Barbecues,Dubai,"Shop G05, Sidra Tower, Near GEMS Wellington School, Exit 36, Sheikh Zayed Road, Dubai Media City, Dubai",Dubai Media City,55.17874617,25.10777315,"Indian, Continental",160,Emirati Diram(AED),Yes,No,No,3,4.8,Dark Green,Excellent,2510.0,ab absolute barbecue,indian continental,dubai,dubai medium city
201531,Hard Rock Cafe,Dubai,"Next to Marks & Spencer's, Festival City, Dubai",Festival City,55.35147775,25.22399154,"American, Burger",300,Emirati Diram(AED),No,No,No,4,4.5,Dark Green,Excellent,1388.0,hard rock cafe,american burger,dubai,festival city
208965,The Coffee Club,Dubai,"Wasl Vita, Opposite Civil Defence Station, Near Emirates NBD, Al Wasl Road, Jumeirah 1, Dubai",Jumeirah 1,55.25639722,25.21110278,Cafe,140,Emirati Diram(AED),No,Yes,No,3,4.5,Dark Green,Excellent,403.0,coffee club,cafe,dubai,jumeirah
208778,SALT,Dubai,"Kite Beach, Street 2D, Umm Suqeim, Dubai","Kite Beach, Umm Suqeim",55.21152779,25.16812806,"Fast Food, Burger",100,Emirati Diram(AED),No,No,No,3,4.3,Green,Very Good,1351.0,salt,fast food burger,dubai,kite beach umm suqeim
209703,Din Tai Fung,Dubai,"Level 2 Expansion, Mall of the Emirates, Barsha 1, Dubai","Mall of the Emirates, Barsha 1",55.19854523,25.11851301,"Asian, Chinese",160,Emirati Diram(AED),No,No,No,3,4.3,Green,Very Good,661.0,din tai fung,asian chinese,dubai,mall emirate barsha
18381837,SpiceKlub,Dubai,"Opposite Aster Hospital, Near Sharaf DG, Kuwait Street, Mankhool, Dubai",Mankhool,55.288061,25.252054,"Indian, North Indian, Street Food",150,Emirati Diram(AED),Yes,No,No,3,4.4,Green,Very Good,281.0,spiceklub,indian north indian street food,dubai,mankhool
208850,Tresind - Nassima Royal Hotel,Dubai,"Level 2, Nassima Royal Hotel, Sheikh Zayad Road, Trade Centre Area, Dubai","Nassima Royal Hotel, Trade Centre Area",55.28256778,25.22347744,Indian,500,Emirati Diram(AED),Yes,No,No,4,4.9,Dark Green,Excellent,1352.0,tresind nassima royal hotel,indian,dubai,nassima royal hotel trade centre area
210134,Grand Barbeque Buffet Restaurant,Dubai,"Al Mina Road, Next to Ibis Styles Jumeirah Hotel, Satwa, Dubai",Satwa,55.27340334,25.24107351,"Indian, Asian",150,Emirati Diram(AED),Yes,Yes,No,3,4.4,Green,Very Good,552.0,grand barbeque buffet restaurant,indian asian,dubai,satwa
201044,Red Lobster,Dubai,"Near the Fountain, Lower Ground Level, The Dubai Mall, Downtown Dubai, Dubai","The Dubai Mall,Downtown Dubai",55.278525,25.198291,"Seafood, American",285,Emirati Diram(AED),No,No,No,3,3.2,Orange,Average,506.0,red lobster,seafood american,dubai,dubai malldowntown dubai
201340,The Cheesecake Factory,Dubai,"Ground Level, Near Aquarium, The Dubai Mall, Downtown Dubai, Dubai","The Dubai Mall,Downtown Dubai",55.27856994,25.19726756,"American, Desserts",270,Emirati Diram(AED),No,No,No,3,4.7,Dark Green,Excellent,2424.0,cheesecake factory,american dessert,dubai,dubai malldowntown dubai
18289126,Parker's,Dubai,"The Dubai Mall, Downtown Dubai, Dubai","The Dubai Mall,Downtown Dubai",55.27927805,25.19500831,"Cafe, Burger",170,Emirati Diram(AED),No,No,No,3,4.3,Green,Very Good,386.0,parker,cafe burger,dubai,dubai malldowntown dubai
202507,Applebee's,Dubai,"Sheikh Issa Tower, Sheikh Zayed Road, Trade Centre Area, Dubai",Trade Centre Area,55.27430557,25.21135663,"American, Mexican, Burger",250,Emirati Diram(AED),No,Yes,No,3,3.7,Yellow,Good,500.0,applebees,american mexican burger,dubai,trade centre area
210139,Grub Shack,Dubai,"Building 41, Next to Dubai Healthcare City Metro Station, Dubai Healthcare City, Umm Hurair, Dubai",Umm Hurair,55.32548446,25.22931113,"Goan, Chinese, Indian, North Indian",130,Emirati Diram(AED),Yes,Yes,No,3,4.3,Green,Very Good,544.0,grub shack,goan chinese indian north indian,dubai,umm hurair
5600424,Kamat,Sharjah,"Opposite HSBC, Near Emax, King Faisal Street, Abu Shagara, Sharjah",Abu Shagara,55.39273214,25.33315516,"Indian, North Indian, South Indian, Chinese",85,Emirati Diram(AED),No,Yes,No,3,3.9,Yellow,Good,285.0,kamat,indian north indian south indian chinese,sharjah,abu shagara
5602751,Vadakkan Pepper,Sharjah,"Near New City Center Supermarket, Abu Shagara, Sharjah",Abu Shagara,55.396984,25.338089,South Indian,70,Emirati Diram(AED),No,Yes,No,3,3.8,Yellow,Good,210.0,vadakkan pepper,south indian,sharjah,abu shagara
5600457,Gazebo,Sharjah,"Opposite Safeer Market, Near E max, King Faisal Street, Abu Shagara, Sharjah",Abu Shagara,55.39269626,25.33320395,"Indian, Mughlai, South Indian, Biryani",120,Emirati Diram(AED),No,Yes,No,4,4.1,Green,Very Good,372.0,gazebo,indian mughlai south indian biryani,sharjah,abu shagara
5600642,Katis Restaurant,Sharjah,"Opposite Safeer Market, Al Khan Street, Al Khan, Sharjah",Al Khan,55.37637066,25.32578908,"Indian, North Indian, Chinese",65,Emirati Diram(AED),No,No,No,3,4.3,Green,Very Good,316.0,katis restaurant,indian north indian chinese,sharjah,al khan
18268134,Zaroob,Sharjah,"Al Buhaira Corniche Street, Al Majaz Water Front, Al Majaz, Sharjah",Al Majaz,55.38474888,25.32451353,Lebanese,110,Emirati Diram(AED),No,Yes,No,4,3.9,Yellow,Good,69.0,zaroob,lebanese,sharjah,al majaz
18376208,Derby,Sharjah,"Al Khan Street, Al Majaz 3, Al Majaz, Sharjah",Al Majaz,55.37086055,25.33045321,"Fast Food, American",40,Emirati Diram(AED),No,No,No,2,4.1,Green,Very Good,33.0,derby,fast food american,sharjah,al majaz
5600959,Nayaab Haandi,Sharjah,"Near Etisalat Business Center, Opposite ADNOC Petrol Station, Al Khan Street, Al Majaz 2, Al Majaz, Sharjah",Al Majaz,55.37552107,25.32813499,"Pakistani, Indian",100,Emirati Diram(AED),No,Yes,No,4,4.1,Green,Very Good,449.0,nayaab haandi,pakistani indian,sharjah,al majaz
5600103,Najmat Lahore Restaurant,Sharjah,"Near Sharjah Animal Market, Al Mina Road, Al Mareija, Sharjah",Al Mareija,55.38215585,25.35508316,"Pakistani, Indian, Mughlai",80,Emirati Diram(AED),No,Yes,No,3,4.2,Green,Very Good,504.0,najmat lahore restaurant,pakistani indian mughlai,sharjah,al mareija
5602586,Saffron,Sharjah,"Mina Road, Opposite Bird Market, Al Mareija, Sharjah",Al Mareija,55.38290787,25.35443539,"Pakistani, Chinese, Indian, Afghani",90,Emirati Diram(AED),No,Yes,No,3,4.1,Green,Very Good,192.0,saffron,pakistani chinese indian afghani,sharjah,al mareija
5600961,Pizza Hut,Sharjah,"Next to Safeer Mall, Al Nahda, Sharjah",Al Nahda,55.37454341,25.30564046,"Fast Food, Pizza",80,Emirati Diram(AED),No,No,No,3,2.4,Red,Poor,154.0,pizza hut,fast food pizza,sharjah,al nahda
5600960,Al Mukhtar Bakery,Sharjah,"Near Safeer Mall, Al Nahda, Sharjah",Al Nahda,55.37728127,25.3084117,"Bakery, Arabian, Middle Eastern",50,Emirati Diram(AED),No,No,No,2,4.2,Green,Very Good,142.0,al mukhtar bakery,bakery arabian middle eastern,sharjah,al nahda
5601340,Aroos Damascus,Sharjah,"Opposite Emirates NBD, Near First Gulf Bank, King Abdul Aziz Street, Al Nud, Sharjah",Al Nud,55.39045796,25.34640794,"Arabian, Middle Eastern",60,Emirati Diram(AED),No,No,No,3,4.2,Green,Very Good,444.0,aroos damascus,arabian middle eastern,sharjah,al nud
5600701,Nando's,Sharjah,"Ground level, Block D, Qanat Al Qasba, Al Khan, Sharjah","Al Qasba, Al Khan",55.376027,25.32188994,"African, Portuguese",160,Emirati Diram(AED),No,Yes,No,4,4.2,Green,Very Good,265.0,nandos,african portuguese,sharjah,al qasba al khan
5601404,Peking Chinese Restaurant,Sharjah,"Opposite Spinneys Roundabout, Estiqlal Square, Halwan Suburb, Sharjah",Halwan Suburb,55.39922744,25.34839077,"Chinese, Thai",130,Emirati Diram(AED),No,Yes,No,4,3.8,Yellow,Good,227.0,peking chinese restaurant,chinese thai,sharjah,halwan suburb
5600556,TGI Friday's,Sharjah,"Majaz Waterfront, Buhairah Corniche, Al Majaz 3, Al Majaz, Sharjah","Majaz Waterfront, Al Majaz 3",55.38781766,25.32774497,"American, Mexican",250,Emirati Diram(AED),No,Yes,No,4,3.9,Yellow,Good,357.0,tgi friday,american mexican,sharjah,majaz waterfront al majaz
5602055,Rajasthan Al Malaki,Sharjah,"Behind DPS Sharjah Primary School, Muwailih Commercial, Sharjah",Muwailih Commercial,55.45195531,25.2887722,"Indian, North Indian",60,Emirati Diram(AED),No,No,No,3,4.8,Dark Green,Excellent,459.0,rajasthan al malaki,indian north indian,sharjah,muwailih commercial
5601521,Applebee's,Sharjah,"Opposite Jumbo Electronics, Level 2, Sahara Centre, Al Nahda, Sharjah","Sahara Centre, Al Nahda",55.37353624,25.29782287,"American, Mexican, Burger",250,Emirati Diram(AED),No,Yes,No,4,4.1,Green,Very Good,197.0,applebees,american mexican burger,sharjah,sahara centre al nahda
5602377,Paper Fig,Sharjah,"Near Dubai Islamic Bank, Muweilah, University City, Sharjah",University City,55.45834266,25.3084123,"Cafe, Bakery, Desserts",150,Emirati Diram(AED),No,No,No,4,4.5,Dark Green,Excellent,143.0,paper fig,cafe bakery dessert,sharjah,university city
5602884,Sis Burger,Sharjah,"Behind ADNOC Petrol Station,Univercity City Road, University City, Sharjah",University City,55.45425095,25.31127229,"Fast Food, Burger",50,Emirati Diram(AED),No,No,No,2,3.8,Yellow,Good,12.0,si burger,fast food burger,sharjah,university city
5602942,Crafted Blends,Sharjah,"Next To Super Bonanza Hyper Market, Opposite Defence Camp, University City, Sharjah",University City,55.460279,25.310369,Cafe,110,Emirati Diram(AED),No,No,No,4,4.2,Green,Very Good,43.0,crafted blend,cafe,sharjah,university city
3400025,Jahanpanah,Agra,"E 23, Shopping Arcade, Sadar Bazaar, Agra Cantt, Agra",Agra Cantt,78.01154444,27.16166111,"North Indian, Mughlai",850,Indian Rupees(Rs.),No,No,No,3,3.9,Yellow,Good,140.0,jahanpanah,north indian mughlai,agra,agra cantt
3400341,Rangrezz Restaurant,Agra,"E-20, Shopping Arcade, Sadar Bazaar, Agra Cantt, Agra",Agra Cantt,0.0,0.0,"North Indian, Mughlai",700,Indian Rupees(Rs.),No,No,No,2,3.5,Yellow,Good,71.0,rangrezz restaurant,north indian mughlai,agra,agra cantt
3400005,Time2Eat - Mama Chicken,Agra,"Main Market, Sadar Bazaar, Agra Cantt, Agra",Agra Cantt,78.01160797,27.16083249,North Indian,500,Indian Rupees(Rs.),No,No,No,2,3.6,Yellow,Good,94.0,timeeat mama chicken,north indian,agra,agra cantt
3400021,Chokho Jeeman Marwari Jain Bhojanalya,Agra,"1/48, Delhi Gate, Station Road, Raja Mandi, Civil Lines, Agra",Civil Lines,77.99809167,27.19592778,Rajasthani,400,Indian Rupees(Rs.),No,No,No,2,4.0,Green,Very Good,87.0,chokho jeeman marwari jain bhojanalya,rajasthani,agra,civil line
3400017,Pinch Of Spice,Agra,"23/453, Opposite Sanjay Cinema, Wazipura Road, Sanjay Place, Civil Lines, Agra",Civil Lines,78.00755278,27.201725,"North Indian, Chinese, Mughlai",1000,Indian Rupees(Rs.),No,No,No,3,4.2,Green,Very Good,177.0,pinch spice,north indian chinese mughlai,agra,civil line
3400325,MoMo Cafe,Agra,"Courtyard by Marriott Agra, Phase 2, Fatehabad Road, Tajganj, Agra","Courtyard by Marriott Agra, Tajganj",0.0,0.0,"North Indian, European",2000,Indian Rupees(Rs.),No,No,No,4,4.0,Green,Very Good,45.0,momo cafe,north indian european,agra,courtyard marriott agra tajganj
3400059,Peshawri - ITC Mughal,Agra,"ITC Mughal, Fatehabad Road, Tajganj, Agra","ITC Mughal, Tajganj",78.044095,27.160934,"North Indian, Mughlai",2500,Indian Rupees(Rs.),No,No,No,4,4.3,Green,Very Good,133.0,peshawri itc mughal,north indian mughlai,agra,itc mughal tajganj
3400060,Taj Bano - ITC Mughal,Agra,"ITC Mughal, Fatehabad Road, Tajganj, Agra","ITC Mughal, Tajganj",78.044095,27.160934,Mughlai,2500,Indian Rupees(Rs.),No,No,No,4,4.0,Green,Very Good,41.0,taj bano itc mughal,mughlai,agra,itc mughal tajganj
3400348,G Thal,Agra,"3/20, KPS Tower, Near Tulsi Talkies, Bypass Road, Khandari, Agra",Khandari,0.0,0.0,"Rajasthani, Gujarati, Mughlai",800,Indian Rupees(Rs.),No,No,No,3,3.6,Yellow,Good,59.0,g thal,rajasthani gujarati mughlai,agra,khandari
3400072,Dawat-e-Nawab - Radisson Blu,Agra,"Radisson Blu, Taj East Gate Road, Tajganj, Agra","Radisson Blu, Tajganj",78.057044,27.163303,"North Indian, Mughlai",3600,Indian Rupees(Rs.),No,No,No,4,3.8,Yellow,Good,46.0,dawatenawab radisson blu,north indian mughlai,agra,radisson blu tajganj
3400073,The Latitude - Radisson Blu,Agra,"Radisson Blu, Taj East Gate Road, Tajganj, Agra","Radisson Blu, Tajganj",78.057044,27.163303,"North Indian, Chinese, Continental",0,Indian Rupees(Rs.),No,No,No,1,3.9,Yellow,Good,103.0,latitude radisson blu,north indian chinese continental,agra,radisson blu tajganj
3400019,Dasaprakash Restaurant,Agra,"Meher Cinema Complex, Gwalior Road, Rakabganj, Agra",Rakabganj,78.01505278,27.16510833,"South Indian, Desserts",550,Indian Rupees(Rs.),No,No,No,2,4.1,Green,Very Good,121.0,dasaprakash restaurant,south indian dessert,agra,rakabganj
3400033,The Charcoal Chimney,Agra,"Hotel Samovar, Fatehabad Road, Tajganj, Agra",Tajganj,78.04299,27.159795,"North Indian, Chinese, Continental, Mughlai",1100,Indian Rupees(Rs.),No,No,No,3,3.4,Orange,Average,70.0,charcoal chimney,north indian chinese continental mughlai,agra,tajganj
3400346,Sheroes Hangout,Agra,"Opposite The Gateway Hotel, Fatehabad Road, Tajganj, Agra",Tajganj,78.040165,27.16185,"Cafe, North Indian, Chinese",0,Indian Rupees(Rs.),No,No,No,1,4.9,Dark Green,Excellent,77.0,sheroes hangout,cafe north indian chinese,agra,tajganj
